Unemployment rate
0.8416376141894268
0.8318567157899194
0.8221568098478301
0.8110613206362363
0.8000576805774148
0.7876810629116842
0.7754069248219092
0.7617820952232018
0.7482701526566404
0.7334294891589037
0.7172767570811752
0.6998284734133788
0.6811010206949488
0.6823798541175818
0.6836535592236352
0.7172738994297594
0.747827767855684
0.7739551151836702
0.7984872252244128
0.7868377903771555
0.7739064086740809
0.7610821685166258
0.7469968338688938
0.7316662095457522
0.7327422688683707
0.7338140130293994
0.7617970472182378
0.7480080685423405
0.7329985048129977
0.7167837208217849
0.6993789562899108
0.6807993267103254
0.6610598241847423
0.6624190258543439
0.6637727769184686
0.698868585358491
0.7311027714392322
0.7592204993934056
0.7845521838826595
0.771366030178739
0.7582890981249739
0.7440536627055412
0.7286743068719392
0.7121654948702072
0.694541573040176
0.6758167706098921
0.6560052004852376
0.6351208600347769
0.6131776318698545
0.5901892846199736
